customer_id,country,device,customer_type
CUST_00711,Nigeria,Mobile,New
CUST_00712,UK,Tablet,New
CUST_00713,Nigeria,Mobile,Returning
CUST_00714,Ghana,Tablet,New
CUST_00715,Germany,Desktop,Returning
CUST_00716,Nigeria,Tablet,Returning
CUST_00717,Nigeria,Desktop,New
CUST_00718,Ghana,Desktop,Returning
CUST_00719,Kenya,Tablet,Returning
CUST_00720,UK,Desktop,New
CUST_00721,Kenya,Tablet,Returning
CUST_00722,Germany,Desktop,Returning
CUST_00723,Nigeria,Mobile,New
CUST_00724,Ghana,Mobile,New
CUST_00725,Ghana,Desktop,New
CUST_00726,UK,Desktop,New
CUST_00727,Kenya,Tablet,New
CUST_00728,UK,Mobile,Returning
CUST_00729,Nigeria,Tablet,Returning
CUST_00730,UK,Desktop,New
CUST_00731,Ghana,Desktop,New
CUST_00732,Ghana,Tablet,Returning
CUST_00733,Germany,Desktop,New
CUST_00734,Germany,Mobile,New
CUST_00735,Nigeria,Tablet,Returning
CUST_00736,Kenya,Mobile,Returning
CUST_00737,UK,Mobile,Returning
CUST_00738,Nigeria,Mobile,New
CUST_00739,Germany,Tablet,Returning
CUST_00740,UK,Desktop,New
CUST_00741,Germany,Mobile,Returning
CUST_00742,UK,Mobile,New
CUST_00743,Kenya,Mobile,New
CUST_00744,Nigeria,Desktop,New
CUST_00745,UK,Desktop,Returning
CUST_00746,Ghana,Tablet,Returning
CUST_00747,Ghana,Desktop,Returning
CUST_00748,UK,Tablet,New
CUST_00749,UK,Tablet,Returning
CUST_00750,UK,Tablet,Returning
CUST_00751,Ghana,Tablet,New
CUST_00752,Ghana,Tablet,New
CUST_00753,UK,Mobile,Returning
CUST_00754,Germany,Desktop,Returning
CUST_00755,Germany,Mobile,Returning
CUST_00756,Kenya,Tablet,New
CUST_00757,Nigeria,Desktop,Returning
CUST_00758,Germany,Mobile,New
CUST_00759,Ghana,Mobile,New
CUST_00760,Germany,Tablet,Returning
CUST_00761,Kenya,Mobile,Returning
CUST_00762,Kenya,Mobile,New
CUST_00763,Nigeria,Mobile,New
CUST_00764,Germany,Mobile,Returning
CUST_00765,Ghana,Mobile,Returning
CUST_00766,Ghana,Tablet,Returning
CUST_00767,UK,Tablet,New
CUST_00768,Ghana,Mobile,New
CUST_00769,Nigeria,Tablet,Returning
CUST_00770,Nigeria,Tablet,New
CUST_00771,Ghana,Desktop,New
CUST_00772,Ghana,Mobile,Returning
CUST_00773,UK,Tablet,New
CUST_00774,Ghana,Tablet,Returning
CUST_00775,UK,Mobile,Returning
CUST_00776,UK,Desktop,New
CUST_00777,Ghana,Mobile,New
CUST_00778,Kenya,Desktop,Returning
CUST_00779,Kenya,Mobile,New
CUST_00780,UK,Mobile,Returning
CUST_00781,Ghana,Mobile,New
CUST_00782,Kenya,Mobile,New
CUST_00783,Ghana,Desktop,New
CUST_00784,Ghana,Desktop,Returning
CUST_00785,Ghana,Tablet,New
CUST_00786,Germany,Mobile,Returning
CUST_00787,Ghana,Desktop,Returning
CUST_00788,Germany,Desktop,Returning
CUST_00789,UK,Desktop,New
CUST_00790,Kenya,Mobile,Returning
CUST_00791,Kenya,Tablet,Returning
CUST_00792,Kenya,Desktop,New
CUST_00793,Kenya,Mobile,Returning
CUST_00794,Kenya,Desktop,Returning
CUST_00795,Kenya,Desktop,New
CUST_00796,Kenya,Tablet,Returning
CUST_00797,UK,Desktop,New
CUST_00798,Ghana,Desktop,Returning
CUST_00799,Nigeria,Mobile,Returning
CUST_00800,Germany,Mobile,New
CUST_00801,Nigeria,Tablet,Returning
CUST_00802,Nigeria,Mobile,Returning
CUST_00803,Ghana,Mobile,Returning
CUST_00804,Ghana,Tablet,New
CUST_00805,Ghana,Desktop,New
CUST_00806,Kenya,Tablet,New
CUST_00807,UK,Mobile,New
CUST_00808,Kenya,Tablet,New
CUST_00809,UK,Desktop,Returning
CUST_00810,UK,Tablet,New
CUST_00811,Nigeria,Mobile,New
CUST_00812,Nigeria,Mobile,New
CUST_00813,UK,Tablet,Returning
CUST_00814,UK,Desktop,Returning
CUST_00815,Kenya,Tablet,New
CUST_00816,Kenya,Desktop,Returning
CUST_00817,Nigeria,Desktop,Returning
CUST_00818,Ghana,Tablet,Returning
CUST_00819,UK,Desktop,Returning
CUST_00820,Kenya,Mobile,New
CUST_00821,Nigeria,Tablet,New
CUST_00822,Kenya,Desktop,Returning
CUST_00823,UK,Mobile,Returning
CUST_00824,UK,Tablet,Returning
CUST_00825,Germany,Mobile,Returning
CUST_00826,Ghana,Mobile,New
CUST_00827,Germany,Mobile,Returning
CUST_00828,Nigeria,Desktop,New
CUST_00829,Kenya,Tablet,Returning
CUST_00830,Nigeria,Tablet,New
CUST_00831,UK,Desktop,Returning
CUST_00832,Germany,Tablet,New
CUST_00833,Germany,Mobile,New
CUST_00834,Germany,Tablet,New
CUST_00835,Nigeria,Desktop,Returning
CUST_00836,UK,Mobile,New
CUST_00837,Kenya,Desktop,Returning
CUST_00838,Kenya,Mobile,New
CUST_00839,Nigeria,Mobile,New
CUST_00840,Germany,Tablet,Returning
CUST_00841,Ghana,Mobile,New
CUST_00842,Nigeria,Desktop,Returning
CUST_00843,Nigeria,Tablet,Returning
CUST_00844,UK,Desktop,Returning
CUST_00845,Kenya,Mobile,Returning
CUST_00846,Nigeria,Desktop,New
CUST_00847,Nigeria,Desktop,New
CUST_00848,Germany,Mobile,Returning
CUST_00849,Germany,Tablet,New
CUST_00850,Ghana,Desktop,New
CUST_00851,UK,Mobile,Returning
CUST_00852,Ghana,Tablet,New
CUST_00853,Germany,Tablet,Returning
CUST_00854,Kenya,Tablet,New
CUST_00855,Germany,Desktop,New
CUST_00856,UK,Desktop,Returning
CUST_00857,Germany,Desktop,New
CUST_00858,UK,Tablet,New
CUST_00859,UK,Desktop,Returning
CUST_00860,UK,Mobile,New
CUST_00861,UK,Desktop,Returning
CUST_00862,UK,Desktop,New
CUST_00863,Kenya,Tablet,Returning
CUST_00864,Ghana,Desktop,Returning
CUST_00865,Nigeria,Mobile,Returning
CUST_00866,Ghana,Tablet,Returning
CUST_00867,UK,Mobile,Returning
CUST_00868,Kenya,Tablet,New
CUST_00869,Germany,Tablet,New
CUST_00870,Kenya,Desktop,Returning
CUST_00871,UK,Mobile,New
CUST_00872,Kenya,Tablet,Returning
CUST_00873,Kenya,Desktop,New
CUST_00874,UK,Tablet,New
CUST_00875,Kenya,Tablet,Returning
CUST_00876,Nigeria,Tablet,Returning
CUST_00877,Nigeria,Tablet,New
CUST_00878,Kenya,Tablet,New
CUST_00879,Germany,Tablet,Returning
CUST_00880,UK,Desktop,New
CUST_00881,Nigeria,Tablet,New
CUST_00882,Germany,Mobile,Returning
CUST_00883,Kenya,Desktop,New
CUST_00884,Germany,Mobile,Returning
CUST_00885,Ghana,Tablet,Returning
CUST_00886,Nigeria,Mobile,Returning
CUST_00887,Kenya,Tablet,New
CUST_00888,UK,Tablet,New
CUST_00889,Kenya,Desktop,Returning
CUST_00890,UK,Desktop,Returning
CUST_00891,Kenya,Tablet,New
CUST_00892,Germany,Desktop,New
CUST_00893,Germany,Mobile,New
CUST_00894,Germany,Desktop,Returning
CUST_00895,Ghana,Desktop,Returning
CUST_00896,UK,Mobile,New
CUST_00897,Germany,Desktop,New
CUST_00898,Ghana,Tablet,New
CUST_00899,UK,Mobile,Returning
CUST_00900,Kenya,Tablet,Returning
CUST_00901,Ghana,Mobile,New
CUST_00902,Nigeria,Tablet,New
CUST_00903,Ghana,Tablet,Returning
CUST_00904,Ghana,Desktop,Returning
CUST_00905,UK,Tablet,New
CUST_00906,Kenya,Desktop,New
CUST_00907,Nigeria,Mobile,New
CUST_00908,Germany,Tablet,Returning
CUST_00909,Germany,Tablet,New
CUST_00910,Ghana,Mobile,Returning
CUST_00911,UK,Mobile,Returning
CUST_00912,UK,Tablet,New
CUST_00913,Germany,Mobile,New
CUST_00914,Nigeria,Desktop,Returning
CUST_00915,Kenya,Mobile,New
CUST_00916,Nigeria,Mobile,Returning
CUST_00917,Kenya,Tablet,New
CUST_00918,Germany,Desktop,New
CUST_00919,Kenya,Mobile,New
CUST_00920,UK,Desktop,New
CUST_00921,Ghana,Desktop,Returning
CUST_00922,Ghana,Desktop,Returning
CUST_00923,Germany,Tablet,Returning
CUST_00924,UK,Mobile,New
CUST_00925,Nigeria,Tablet,Returning
CUST_00926,UK,Mobile,Returning
CUST_00927,Ghana,Mobile,Returning
CUST_00928,Ghana,Tablet,New
CUST_00929,UK,Desktop,Returning
CUST_00930,UK,Desktop,New
CUST_00931,Ghana,Mobile,New
CUST_00932,Nigeria,Tablet,Returning
CUST_00933,Germany,Desktop,New
CUST_00934,Germany,Desktop,Returning
CUST_00935,UK,Mobile,Returning
CUST_00936,Germany,Mobile,Returning
CUST_00937,Ghana,Tablet,Returning
CUST_00938,Ghana,Mobile,Returning
CUST_00939,UK,Desktop,New
CUST_00940,UK,Desktop,Returning
CUST_00941,UK,Desktop,New
CUST_00942,Nigeria,Desktop,Returning
CUST_00943,Germany,Tablet,Returning
CUST_00944,UK,Tablet,Returning
CUST_00945,Kenya,Mobile,New
CUST_00946,Kenya,Mobile,New
CUST_00947,Ghana,Mobile,New
CUST_00948,Germany,Tablet,New
CUST_00949,UK,Desktop,Returning
CUST_00950,Kenya,Mobile,Returning
CUST_00951,Germany,Desktop,New
CUST_00952,Ghana,Mobile,New
CUST_00953,Nigeria,Mobile,New
CUST_00954,Germany,Mobile,Returning
CUST_00955,Germany,Mobile,New
CUST_00956,Nigeria,Mobile,New
CUST_00957,Germany,Desktop,Returning
CUST_00958,Ghana,Mobile,New
CUST_00959,Ghana,Desktop,Returning
CUST_00960,Nigeria,Tablet,Returning
CUST_00961,UK,Mobile,Returning
CUST_00962,Kenya,Desktop,Returning
CUST_00963,UK,Tablet,Returning
CUST_00964,Germany,Tablet,New
CUST_00965,Kenya,Tablet,New
CUST_00966,Nigeria,Desktop,Returning
CUST_00967,Nigeria,Mobile,Returning
CUST_00968,Kenya,Mobile,New
CUST_00969,Ghana,Desktop,New
CUST_00970,Kenya,Mobile,Returning
CUST_00971,Germany,Desktop,New
CUST_00972,Ghana,Mobile,New
CUST_00973,Nigeria,Tablet,Returning
CUST_00974,Kenya,Mobile,New
CUST_00975,UK,Desktop,New
CUST_00976,UK,Desktop,New
CUST_00977,Germany,Tablet,New
CUST_00978,UK,Desktop,Returning
CUST_00979,Kenya,Mobile,New
CUST_00980,Kenya,Mobile,Returning
CUST_00981,UK,Tablet,New
CUST_00982,Kenya,Desktop,Returning
CUST_00983,Germany,Tablet,Returning
CUST_00984,Ghana,Mobile,New
CUST_00985,Germany,Tablet,Returning
CUST_00986,Germany,Desktop,Returning
CUST_00987,Kenya,Tablet,Returning
CUST_00988,Ghana,Desktop,Returning
CUST_00989,Kenya,Desktop,Returning
CUST_00990,Nigeria,Mobile,New
CUST_00991,Kenya,Mobile,Returning
CUST_00992,Kenya,Mobile,Returning
CUST_00993,Kenya,Desktop,New
CUST_00994,Ghana,Tablet,New
CUST_00995,Kenya,Desktop,Returning
CUST_00996,Ghana,Mobile,New
CUST_00997,UK,Mobile,New
CUST_00998,Nigeria,Tablet,New
CUST_00999,Ghana,Mobile,New
CUST_01000,UK,Mobile,New
CUST_01001,Ghana,Mobile,New
CUST_01002,Ghana,Tablet,Returning
CUST_01003,Nigeria,Desktop,Returning
CUST_01004,Germany,Mobile,New
CUST_01005,Germany,Tablet,New
CUST_01006,Ghana,Mobile,Returning
CUST_01007,Kenya,Tablet,New
CUST_01008,UK,Mobile,Returning
CUST_01009,Kenya,Tablet,New
CUST_01010,Kenya,Mobile,Returning
CUST_01011,Ghana,Desktop,Returning
CUST_01012,Ghana,Mobile,New
CUST_01013,Ghana,Tablet,New
CUST_01014,Ghana,Mobile,New
CUST_01015,Germany,Desktop,New
CUST_01016,Ghana,Mobile,Returning
CUST_01017,Germany,Tablet,New
CUST_01018,Germany,Tablet,Returning
CUST_01019,Ghana,Desktop,New
CUST_01020,Nigeria,Tablet,Returning
CUST_01021,UK,Mobile,New
CUST_01022,Kenya,Mobile,New
CUST_01023,Germany,Mobile,Returning
CUST_01024,UK,Tablet,New
CUST_01025,Nigeria,Mobile,New
CUST_01026,Kenya,Mobile,New
CUST_01027,Kenya,Mobile,New
CUST_01028,Germany,Desktop,New
CUST_01029,Ghana,Tablet,Returning
CUST_01030,Nigeria,Tablet,New
CUST_01031,Germany,Tablet,Returning
CUST_01032,Nigeria,Desktop,New
CUST_01033,Ghana,Tablet,New
CUST_01034,Ghana,Desktop,Returning
CUST_01035,Germany,Desktop,Returning
CUST_01036,Ghana,Tablet,Returning
CUST_01037,UK,Mobile,Returning
CUST_01038,Kenya,Mobile,Returning
CUST_01039,Germany,Tablet,New
CUST_01040,Nigeria,Tablet,Returning
CUST_01041,UK,Desktop,Returning
CUST_01042,Germany,Tablet,New
CUST_01043,Ghana,Desktop,New
CUST_01044,Ghana,Tablet,Returning
CUST_01045,Ghana,Mobile,Returning
CUST_01046,Ghana,Mobile,Returning
CUST_01047,Nigeria,Tablet,New
CUST_01048,UK,Desktop,Returning
CUST_01049,Kenya,Mobile,New
CUST_01050,Nigeria,Desktop,New
CUST_01051,Nigeria,Tablet,New
CUST_01052,Kenya,Tablet,New
CUST_01053,Kenya,Mobile,Returning
CUST_01054,Ghana,Tablet,New
CUST_01055,Nigeria,Mobile,New
CUST_01056,Germany,Desktop,Returning
CUST_01057,Kenya,Mobile,New
CUST_01058,Kenya,Mobile,Returning
CUST_01059,UK,Desktop,New
CUST_01060,Germany,Mobile,Returning
CUST_01061,Germany,Mobile,New
CUST_01062,Kenya,Tablet,New
CUST_01063,Ghana,Desktop,Returning
CUST_01064,UK,Mobile,New
CUST_01065,Germany,Desktop,New
CUST_01066,Kenya,Desktop,Returning
CUST_01067,Germany,Mobile,New
CUST_01068,UK,Tablet,New
CUST_01069,UK,Desktop,Returning
CUST_01070,Nigeria,Mobile,Returning
CUST_01071,Kenya,Desktop,Returning
CUST_01072,UK,Tablet,Returning
CUST_01073,Nigeria,Tablet,Returning
CUST_01074,Nigeria,Tablet,New
CUST_01075,Germany,Mobile,Returning
CUST_01076,Germany,Mobile,New
CUST_01077,Nigeria,Tablet,Returning
CUST_01078,Germany,Mobile,New
CUST_01079,UK,Tablet,New
CUST_01080,Ghana,Mobile,Returning
CUST_01081,UK,Tablet,New
CUST_01082,Nigeria,Desktop,New
CUST_01083,Nigeria,Tablet,Returning
CUST_01084,UK,Tablet,Returning
CUST_01085,Germany,Mobile,Returning
CUST_01086,Germany,Mobile,Returning
CUST_01087,Nigeria,Mobile,New
CUST_01088,Kenya,Mobile,New
CUST_01089,Germany,Mobile,New
CUST_01090,UK,Mobile,New
CUST_01091,Germany,Desktop,New
CUST_01092,UK,Tablet,New
CUST_01093,Nigeria,Tablet,Returning
CUST_01094,Germany,Tablet,New
CUST_01095,UK,Desktop,New
CUST_01096,Nigeria,Tablet,New
CUST_01097,Kenya,Desktop,Returning
CUST_01098,UK,Desktop,Returning
CUST_01099,Kenya,Desktop,Returning
CUST_01100,Kenya,Tablet,Returning
CUST_01101,Ghana,Desktop,New
CUST_01102,Germany,Tablet,New
CUST_01103,UK,Tablet,New
CUST_01104,Kenya,Mobile,Returning
CUST_01105,Ghana,Mobile,New
CUST_01106,Nigeria,Desktop,New
CUST_01107,UK,Desktop,New
CUST_01108,Kenya,Tablet,Returning
CUST_01109,Germany,Desktop,Returning
CUST_01110,Ghana,Desktop,Returning
CUST_01111,Kenya,Tablet,New
CUST_01112,Germany,Desktop,New
CUST_01113,Kenya,Desktop,New
CUST_01114,UK,Tablet,New
CUST_01115,UK,Tablet,Returning
CUST_01116,UK,Mobile,New
CUST_01117,Ghana,Tablet,Returning
CUST_01118,UK,Mobile,New
CUST_01119,Germany,Desktop,Returning
CUST_01120,Kenya,Tablet,New
CUST_01121,Nigeria,Tablet,New
CUST_01122,Germany,Tablet,Returning
CUST_01123,Germany,Desktop,Returning
CUST_01124,UK,Mobile,New
CUST_01125,Ghana,Desktop,New
CUST_01126,Kenya,Desktop,New
CUST_01127,Ghana,Tablet,Returning
CUST_01128,Kenya,Mobile,New
CUST_01129,Kenya,Desktop,Returning
CUST_01130,Ghana,Tablet,New
CUST_01131,Germany,Desktop,New
CUST_01132,Kenya,Desktop,New
CUST_01133,Ghana,Tablet,New
CUST_01134,Kenya,Tablet,Returning
CUST_01135,Nigeria,Mobile,Returning
CUST_01136,Germany,Desktop,New
CUST_01137,UK,Tablet,New
CUST_01138,Kenya,Tablet,New
CUST_01139,Nigeria,Mobile,Returning
CUST_01140,UK,Mobile,New
CUST_01141,UK,Tablet,Returning
CUST_01142,Kenya,Mobile,Returning
CUST_01143,Ghana,Tablet,Returning
CUST_01144,Kenya,Desktop,Returning
CUST_01145,Nigeria,Mobile,New
CUST_01146,UK,Desktop,New
CUST_01147,Kenya,Desktop,Returning
CUST_01148,Ghana,Desktop,New
CUST_01149,Kenya,Tablet,New
CUST_01150,Germany,Desktop,New
CUST_01151,Ghana,Desktop,Returning
CUST_01152,Nigeria,Desktop,New
CUST_01153,UK,Tablet,New
CUST_01154,Kenya,Desktop,New
CUST_01155,Ghana,Desktop,New
CUST_01156,Germany,Mobile,New
CUST_01157,Ghana,Tablet,New
CUST_01158,Germany,Desktop,New
CUST_01159,Nigeria,Mobile,New
CUST_01160,UK,Tablet,New
CUST_01161,Nigeria,Tablet,New
CUST_01162,Kenya,Tablet,Returning
CUST_01163,Ghana,Tablet,New
CUST_01164,Germany,Tablet,Returning
CUST_01165,Germany,Tablet,New
CUST_01166,Ghana,Desktop,Returning
CUST_01167,Ghana,Desktop,Returning
CUST_01168,Kenya,Desktop,New
CUST_01169,Nigeria,Desktop,Returning
CUST_01170,Germany,Mobile,Returning
CUST_01171,Kenya,Desktop,Returning
CUST_01172,Nigeria,Tablet,New
CUST_01173,Kenya,Desktop,Returning
CUST_01174,Germany,Desktop,Returning
CUST_01175,Ghana,Tablet,New
CUST_01176,Ghana,Desktop,Returning
CUST_01177,Nigeria,Desktop,Returning
CUST_01178,UK,Desktop,Returning
CUST_01179,Nigeria,Mobile,New
CUST_01180,UK,Desktop,Returning
CUST_01181,Kenya,Tablet,New
CUST_01182,Kenya,Tablet,Returning
CUST_01183,Germany,Desktop,Returning
CUST_01184,UK,Desktop,Returning
CUST_01185,Germany,Desktop,Returning
CUST_01186,Ghana,Tablet,New
CUST_01187,UK,Tablet,Returning
CUST_01188,Nigeria,Mobile,New
CUST_01189,Ghana,Mobile,Returning
CUST_01190,Ghana,Mobile,New
CUST_01191,Nigeria,Tablet,Returning
CUST_01192,Ghana,Mobile,Returning
CUST_01193,UK,Desktop,New
CUST_01194,Germany,Desktop,New
CUST_01195,Ghana,Tablet,New
CUST_01196,UK,Mobile,New
CUST_01197,Kenya,Desktop,Returning
CUST_01198,UK,Tablet,New
CUST_01199,Germany,Mobile,New
CUST_01200,UK,Desktop,New
CUST_01201,Nigeria,Mobile,Returning
CUST_01202,Germany,Tablet,Returning
CUST_01203,Kenya,Mobile,Returning
CUST_01204,Nigeria,Tablet,Returning
CUST_01205,UK,Mobile,New
CUST_01206,Germany,Desktop,Returning
CUST_01207,Kenya,Tablet,New
CUST_01208,Nigeria,Tablet,Returning
CUST_01209,Kenya,Tablet,New
CUST_01210,UK,Mobile,New
CUST_01211,Kenya,Mobile,New
CUST_01212,Ghana,Desktop,New
CUST_01213,Nigeria,Tablet,New
CUST_01214,Kenya,Tablet,Returning
CUST_01215,UK,Mobile,New
CUST_01216,UK,Mobile,New
CUST_01217,Kenya,Desktop,New
CUST_01218,UK,Desktop,New
CUST_01219,Germany,Mobile,Returning
CUST_01220,Germany,Tablet,Returning
CUST_01221,Germany,Desktop,New
CUST_01222,Ghana,Mobile,New
CUST_01223,Kenya,Mobile,New
CUST_01224,Ghana,Tablet,New
CUST_01225,UK,Mobile,Returning
CUST_01226,Ghana,Mobile,Returning
CUST_01227,UK,Desktop,New
CUST_01228,UK,Mobile,New
CUST_01229,Nigeria,Mobile,New
CUST_01230,Germany,Desktop,New
CUST_01231,UK,Tablet,New
CUST_01232,Nigeria,Tablet,Returning
CUST_01233,Germany,Desktop,Returning
CUST_01234,UK,Desktop,New
CUST_01235,UK,Tablet,Returning
CUST_01236,Ghana,Tablet,Returning
CUST_01237,Ghana,Tablet,Returning
CUST_01238,Germany,Tablet,New
CUST_01239,UK,Tablet,Returning
CUST_01240,Kenya,Desktop,Returning
CUST_01241,Ghana,Mobile,New
CUST_01242,Germany,Tablet,Returning
CUST_01243,UK,Tablet,New
CUST_01244,UK,Mobile,Returning
CUST_01245,Kenya,Mobile,New
CUST_01246,Germany,Mobile,New
CUST_01247,UK,Mobile,Returning
CUST_01248,Ghana,Mobile,Returning
CUST_01249,Kenya,Mobile,New
CUST_01250,Germany,Desktop,New
CUST_01251,Kenya,Mobile,Returning
CUST_01252,Ghana,Mobile,Returning
CUST_01253,Germany,Desktop,Returning
CUST_01254,Kenya,Mobile,Returning
CUST_01255,Nigeria,Tablet,New
CUST_01256,Ghana,Tablet,New
CUST_01257,Ghana,Mobile,New
CUST_01258,Ghana,Desktop,Returning
CUST_01259,Nigeria,Tablet,Returning
CUST_01260,Nigeria,Desktop,New
CUST_01261,UK,Tablet,New
CUST_01262,Kenya,Mobile,New
CUST_01263,UK,Desktop,New
CUST_01264,Kenya,Desktop,New
CUST_01265,Nigeria,Desktop,New
CUST_01266,Nigeria,Tablet,Returning
CUST_01267,UK,Tablet,New
CUST_01268,Germany,Tablet,New
CUST_01269,UK,Mobile,New
CUST_01270,Kenya,Tablet,New
CUST_01271,UK,Mobile,New
CUST_01272,Ghana,Desktop,New
CUST_01273,Kenya,Desktop,New
CUST_01274,Kenya,Mobile,Returning
CUST_01275,Germany,Tablet,New
CUST_01276,Nigeria,Mobile,Returning
CUST_01277,Kenya,Desktop,Returning
CUST_01278,Nigeria,Desktop,Returning
CUST_01279,UK,Mobile,New
CUST_01280,Ghana,Tablet,New
CUST_01281,Germany,Tablet,New
CUST_01282,Nigeria,Mobile,New
CUST_01283,Kenya,Mobile,New
CUST_01284,Nigeria,Tablet,New
CUST_01285,Kenya,Desktop,New
CUST_01286,Nigeria,Mobile,New
CUST_01287,Kenya,Tablet,New
CUST_01288,UK,Tablet,New
CUST_01289,Kenya,Desktop,Returning
CUST_01290,Kenya,Desktop,New
CUST_01291,Ghana,Desktop,New
CUST_01292,Kenya,Desktop,New
CUST_01293,Ghana,Desktop,Returning
CUST_01294,Germany,Mobile,New
CUST_01295,Ghana,Tablet,New
CUST_01296,UK,Mobile,Returning
CUST_01297,Ghana,Mobile,New
CUST_01298,Germany,Mobile,Returning
CUST_01299,UK,Mobile,Returning
CUST_01300,Nigeria,Mobile,Returning
CUST_01301,Nigeria,Desktop,Returning
CUST_01302,Ghana,Desktop,New
CUST_01303,Ghana,Tablet,Returning
CUST_01304,Germany,Mobile,Returning
CUST_01305,Germany,Tablet,New
CUST_01306,Kenya,Desktop,New
CUST_01307,Germany,Desktop,New
CUST_01308,Kenya,Desktop,Returning
CUST_01309,UK,Mobile,New
CUST_01310,Ghana,Mobile,Returning
CUST_01311,UK,Desktop,Returning
CUST_01312,Germany,Tablet,New
CUST_01313,UK,Tablet,New
CUST_01314,UK,Desktop,New
CUST_01315,UK,Tablet,New
CUST_01316,Germany,Desktop,New
CUST_01317,UK,Tablet,New
CUST_01318,Kenya,Desktop,Returning
CUST_01319,Germany,Tablet,Returning
CUST_01320,UK,Mobile,New
CUST_01321,Germany,Desktop,Returning
CUST_01322,Nigeria,Desktop,Returning
CUST_01323,Kenya,Tablet,Returning
CUST_01324,UK,Desktop,Returning
CUST_01325,Nigeria,Desktop,Returning
CUST_01326,Nigeria,Desktop,Returning
CUST_01327,Germany,Mobile,New
CUST_01328,Nigeria,Mobile,New
CUST_01329,Kenya,Tablet,New
CUST_01330,Kenya,Mobile,Returning
CUST_01331,Ghana,Tablet,New
CUST_01332,Kenya,Mobile,New
CUST_01333,Nigeria,Tablet,New
CUST_01334,Kenya,Mobile,Returning
CUST_01335,Germany,Mobile,New
CUST_01336,Ghana,Tablet,Returning
CUST_01337,Nigeria,Desktop,New
CUST_01338,Ghana,Desktop,New
CUST_01339,Nigeria,Mobile,New
CUST_01340,Germany,Tablet,Returning
CUST_01341,Ghana,Desktop,Returning
CUST_01342,UK,Tablet,Returning
CUST_01343,Nigeria,Desktop,Returning
CUST_01344,UK,Tablet,Returning
CUST_01345,Ghana,Mobile,New
CUST_01346,UK,Tablet,New
CUST_01347,UK,Desktop,Returning
CUST_01348,Ghana,Mobile,Returning
CUST_01349,Germany,Tablet,New
CUST_01350,UK,Desktop,Returning
CUST_01351,UK,Mobile,New
CUST_01352,Germany,Tablet,Returning
CUST_01353,UK,Desktop,New
CUST_01354,UK,Tablet,Returning
CUST_01355,UK,Tablet,Returning
CUST_01356,Kenya,Mobile,New
CUST_01357,Germany,Mobile,New
CUST_01358,UK,Desktop,Returning
CUST_01359,Germany,Mobile,Returning
CUST_01360,Nigeria,Desktop,New
CUST_01361,Nigeria,Tablet,Returning
CUST_01362,UK,Tablet,New
CUST_01363,Germany,Desktop,New
CUST_01364,Germany,Tablet,Returning
CUST_01365,Germany,Mobile,New
CUST_01366,Kenya,Tablet,New
CUST_01367,Nigeria,Mobile,Returning
CUST_01368,Germany,Desktop,New
CUST_01369,Germany,Desktop,New
CUST_01370,Kenya,Tablet,New
CUST_01371,Kenya,Tablet,New
CUST_01372,Germany,Mobile,Returning
CUST_01373,Ghana,Mobile,New
CUST_01374,Germany,Tablet,Returning
CUST_01375,Germany,Tablet,New
CUST_01376,Kenya,Desktop,Returning
CUST_01377,Kenya,Desktop,New
CUST_01378,Germany,Desktop,Returning
CUST_01379,Germany,Tablet,New
CUST_01380,Germany,Tablet,New
CUST_01381,Kenya,Tablet,New
CUST_01382,Germany,Desktop,New
CUST_01383,Germany,Tablet,Returning
CUST_01384,UK,Mobile,Returning
CUST_01385,Ghana,Tablet,New
CUST_01386,Nigeria,Tablet,Returning
CUST_01387,Ghana,Tablet,New
CUST_01388,UK,Tablet,New
CUST_01389,Nigeria,Tablet,Returning
CUST_01390,Germany,Mobile,Returning
CUST_01391,UK,Mobile,Returning
CUST_01392,Germany,Tablet,New
CUST_01393,Kenya,Desktop,New
CUST_01394,UK,Tablet,Returning
CUST_01395,Kenya,Tablet,New
CUST_01396,UK,Tablet,Returning
CUST_01397,UK,Desktop,Returning
CUST_01398,Kenya,Desktop,Returning
CUST_01399,Nigeria,Desktop,Returning
CUST_01400,Ghana,Mobile,Returning
CUST_01401,Germany,Desktop,Returning
CUST_01402,UK,Mobile,New
CUST_01403,Germany,Mobile,New
CUST_01404,Kenya,Desktop,Returning
CUST_01405,Germany,Desktop,Returning
CUST_01406,Kenya,Desktop,Returning
CUST_01407,Germany,Mobile,New
CUST_01408,Ghana,Tablet,Returning
CUST_01409,Ghana,Desktop,Returning
CUST_01410,Ghana,Desktop,Returning
CUST_01411,Ghana,Desktop,New
CUST_01412,Ghana,Mobile,Returning
CUST_01413,Ghana,Mobile,New
CUST_01414,Kenya,Tablet,New
CUST_01415,UK,Desktop,Returning
CUST_01416,Germany,Mobile,New
CUST_01417,Ghana,Tablet,New
CUST_01418,Kenya,Desktop,New
CUST_01419,Kenya,Mobile,Returning
CUST_01420,Kenya,Desktop,New
CUST_01421,UK,Desktop,Returning
CUST_01422,Germany,Mobile,Returning
CUST_01423,UK,Mobile,Returning
CUST_01424,Nigeria,Mobile,New
CUST_01425,Kenya,Desktop,Returning
CUST_01426,Nigeria,Desktop,New
CUST_01427,Ghana,Tablet,New
CUST_01428,Ghana,Desktop,New
CUST_01429,UK,Mobile,New
